  620    0.200081E-18    0.215785E-19    0.813051E-22    0.136821E-18    0.549436E-20    0.182594E-18    0.215785E-19    0.204859E-18    0.137795E-19    0.124833E-18    0.197746E-19    0.330934E-17    0.813051E-22    0.137795E-19    0.112039E-18    0.597667E-20    0.112209E-18    0.733406E-19    0.136821E-18    0.124833E-18    0.597667E-20    0.687183E-18    0.712176E-19    0.238085E-17    0.549436E-20    0.197746E-19    0.112209E-18    0.712176E-19    0.124375E-18    0.838492E-19    0.182594E-18    0.330934E-17    0.733406E-19    0.238085E-17    0.838492E-19    0.233995E-18
  640    0.177174E-18    0.230408E-19    0.416444E-22    0.127422E-18    0.488368E-20    0.165020E-18    0.230408E-19    0.194591E-18    0.125736E-19    0.122346E-18    0.169569E-19    0.292069E-17    0.416444E-22    0.125736E-19    0.988963E-19    0.526771E-20    0.989850E-19    0.657530E-19    0.127422E-18    0.122346E-18    0.526771E-20    0.621483E-18    0.638634E-19    0.217369E-17    0.488368E-20    0.169569E-19    0.989850E-19    0.638634E-19    0.109276E-18    0.753370E-19    0.165020E-18    0.292069E-17    0.657530E-19    0.217369E-17    0.753370E-19    0.204731E-18
  660    0.156762E-18    0.219249E-19    0.799517E-22    0.117902E-18    0.436526E-20    0.142439E-18    0.219249E-19    0.178267E-18    0.116556E-19    0.117050E-18    0.145630E-19    0.257171E-17    0.799517E-22    0.116556E-19    0.876517E-19    0.523967E-20    0.877996E-19    0.590648E-19    0.117902E-18    0.117050E-18    0.523967E-20    0.554908E-18    0.569986E-19    0.191647E-17    0.436526E-20    0.145630E-19    0.877996E-19    0.569986E-19    0.967695E-19    0.671513E-19    0.142439E-18    0.257171E-17    0.590648E-19    0.191647E-17    0.671513E-19    0.179302E-18
  680    0.138117E-18    0.187940E-19    0.168595E-21    0.107501E-18    0.394121E-20    0.117522E-18    0.187940E-19    0.157072E-18    0.109742E-19    0.108344E-18    0.126708E-19    0.225972E-17    0.168595E-21    0.109742E-19    0.779651E-19    0.568081E-20    0.783089E-19    0.532353E-19    0.107501E-18    0.108344E-18    0.568081E-20    0.489934E-18    0.510883E-19    0.163197E-17    0.394121E-20    0.126708E-19    0.783089E-19    0.510883E-19    0.864445E-19    0.594864E-19    0.117522E-18    0.225972E-17    0.532353E-19    0.163197E-17    0.594864E-19    0.157193E-18
  700    0.121261E-18    0.144510E-19    0.280705E-21    0.965462E-19    0.362780E-20    0.929573E-19    0.144510E-19    0.133358E-18    0.104767E-19    0.971460E-19    0.112870E-19    0.198261E-17    0.280705E-21    0.104767E-19    0.695761E-19    0.631453E-20    0.701784E-19    0.481825E-19    0.965462E-19    0.971460E-19    0.631453E-20    0.429390E-18    0.465331E-19    0.135003E-17    0.362780E-20    0.112870E-19    0.701784E-19    0.465331E-19    0.777844E-19    0.525064E-19    0.929573E-19    0.198261E-17    0.481825E-19    0.135003E-17    0.525064E-19    0.137987E-18
  720    0.106053E-18    0.971648E-20    0.390427E-21    0.853739E-19    0.341020E-20    0.708880E-19    0.971648E-20    0.109596E-18    0.100999E-19    0.847836E-19    0.103668E-19    0.173937E-17    0.390427E-21    0.100999E-19    0.622781E-19    0.690512E-20    0.631103E-19    0.437910E-19    0.853739E-19    0.847836E-19    0.690512E-20    0.375132E-18    0.431932E-19    0.109332E-17    0.341020E-20    0.103668E-19    0.631103E-19    0.431932E-19    0.702630E-19    0.463937E-19    0.708880E-19    0.173937E-17    0.437910E-19    0.109332E-17    0.463937E-19    0.121333E-18
  740    0.925146E-19    0.527954E-20    0.478183E-21    0.745514E-19    0.327010E-20    0.527811E-19    0.527954E-20    0.878065E-19    0.979558E-20    0.724880E-19    0.983876E-20    0.152820E-17    0.478183E-21    0.979558E-20    0.559022E-19    0.728886E-20    0.568974E-19    0.399475E-19    0.745514E-19    0.724880E-19    0.728886E-20    0.328143E-18    0.409144E-19    0.879072E-18    0.327010E-20    0.983876E-20    0.568974E-19    0.409144E-19    0.635245E-19    0.412669E-19    0.527811E-19    0.152820E-17    0.399475E-19    0.879072E-18    0.412669E-19    0.106853E-18
  760    0.807626E-19    0.164733E-20    0.531295E-21    0.646102E-19    0.318868E-20    0.393317E-19    0.164733E-20    0.693757E-19    0.951572E-20    0.610719E-19    0.958992E-20    0.134592E-17    0.531295E-21    0.951572E-20    0.503163E-19    0.740256E-20    0.513768E-19    0.365485E-19    0.646102E-19    0.610719E-19    0.740256E-20    0.288505E-18    0.394219E-19    0.712414E-18    0.318868E-20    0.958992E-20    0.513768E-19    0.394219E-19    0.574046E-19    0.371260E-19    0.393317E-19    0.134592E-17    0.365485E-19    0.712414E-18    0.371260E-19    0.942641E-19
  780    0.706818E-19   -0.934346E-21    0.546126E-21    0.556935E-19    0.314307E-20    0.305008E-19   -0.934346E-21    0.549305E-19    0.923237E-20    0.508335E-19    0.951511E-20    0.119001E-17    0.546126E-21    0.923237E-20    0.454095E-19    0.724747E-20    0.464471E-19    0.334852E-19    0.556935E-19    0.508335E-19    0.724747E-20    0.255570E-18    0.384266E-19    0.592032E-18    0.314307E-20    0.951511E-20    0.464471E-19    0.384266E-19    0.518863E-19    0.338000E-19    0.305008E-19    0.119001E-17    0.334852E-19    0.592032E-18    0.338000E-19    0.833012E-19
  800    0.620650E-19   -0.240058E-20    0.525315E-21    0.478758E-19    0.311377E-20    0.256627E-19   -0.240058E-20    0.444818E-19    0.891540E-20    0.418762E-19    0.950046E-20    0.105656E-17    0.525315E-21    0.891540E-20    0.410918E-19    0.686730E-20    0.420503E-19    0.306838E-19    0.478758E-19    0.418762E-19    0.686730E-20    0.228103E-18    0.377964E-19    0.510791E-18    0.311377E-20    0.950046E-20    0.420503E-19    0.377964E-19    0.470100E-19    0.310572E-19    0.256627E-19    0.105656E-17    0.306838E-19    0.510791E-18    0.310572E-19    0.736974E-19
