  660    0.130557E-18    0.139242E-19    0.137574E-21    0.125024E-18    0.263425E-20    0.477873E-19    0.139242E-19    0.161427E-18    0.977227E-20    0.114348E-18    0.116588E-19    0.206502E-17    0.137574E-21    0.977227E-20    0.872007E-19    0.396476E-20    0.872365E-19    0.586526E-19    0.125024E-18    0.114348E-18    0.396476E-20    0.659646E-18    0.398289E-19    0.112906E-17    0.263425E-20    0.116588E-19    0.872365E-19    0.398289E-19    0.966550E-19    0.664331E-19    0.477873E-19    0.206502E-17    0.586526E-19    0.112906E-17    0.664331E-19    0.178732E-18
  680    0.114580E-18    0.121395E-19    0.157734E-21    0.110474E-18    0.241598E-20    0.391930E-19    0.121395E-19    0.142152E-18    0.915472E-20    0.103886E-18    0.100963E-19    0.180349E-17    0.157734E-21    0.915472E-20    0.775423E-19    0.408641E-20    0.777605E-19    0.528224E-19    0.110474E-18    0.103886E-18    0.408641E-20    0.581016E-18    0.357647E-19    0.942182E-18    0.241598E-20    0.100963E-19    0.777605E-19    0.357647E-19    0.862981E-19    0.588168E-19    0.391930E-19    0.180349E-17    0.528224E-19    0.942182E-18    0.588168E-19    0.156637E-18
  700    0.100761E-18    0.996044E-20    0.185601E-21    0.966792E-19    0.223907E-20    0.309031E-19    0.996044E-20    0.121578E-18    0.868169E-20    0.923266E-19    0.894341E-20    0.157195E-17    0.185601E-21    0.868169E-20    0.691778E-19    0.431664E-20    0.696353E-19    0.477748E-19    0.966792E-19    0.923266E-19    0.431664E-20    0.507327E-18    0.326220E-19    0.767360E-18    0.223907E-20    0.894341E-20    0.696353E-19    0.326220E-19    0.775890E-19    0.518896E-19    0.309031E-19    0.157195E-17    0.477748E-19    0.767360E-18    0.518896E-19    0.137455E-18
  720    0.887954E-19    0.769731E-20    0.212870E-21    0.840399E-19    0.209654E-20    0.235688E-19    0.769731E-20    0.101459E-18    0.830582E-20    0.805879E-19    0.816390E-20    0.136930E-17    0.212870E-21    0.830582E-20    0.619013E-19    0.453009E-20    0.625695E-19    0.433821E-19    0.840399E-19    0.805879E-19    0.453009E-20    0.441505E-18    0.303037E-19    0.615066E-18    0.209654E-20    0.816390E-20    0.625695E-19    0.303037E-19    0.700283E-19    0.458167E-19    0.235688E-19    0.136930E-17    0.433821E-19    0.615066E-18    0.458167E-19    0.120827E-18
  740    0.784336E-19    0.560647E-20    0.233552E-21    0.728383E-19    0.198237E-20    0.176075E-19    0.560647E-20    0.832183E-19    0.798854E-20    0.694264E-19    0.769785E-20    0.119365E-17    0.233552E-21    0.798854E-20    0.555441E-19    0.464551E-20    0.563595E-19    0.395408E-19    0.728383E-19    0.694264E-19    0.464551E-20    0.385046E-18    0.286943E-19    0.491647E-18    0.198237E-20    0.769785E-20    0.563595E-19    0.286943E-19    0.632695E-19    0.407233E-19    0.176075E-19    0.119365E-17    0.395408E-19    0.491647E-18    0.407233E-19    0.106375E-18
  760    0.694602E-19    0.386918E-20    0.243774E-21    0.631859E-19    0.188991E-20    0.131965E-19    0.386918E-20    0.677588E-19    0.769139E-20    0.593211E-19    0.745333E-20    0.104240E-17    0.243774E-21    0.769139E-20    0.499746E-19    0.463225E-20    0.508465E-19    0.361429E-19    0.631859E-19    0.593211E-19    0.463225E-20    0.337898E-18    0.276043E-19    0.397329E-18    0.188991E-20    0.745333E-20    0.508465E-19    0.276043E-19    0.571422E-19    0.366039E-19    0.131965E-19    0.104240E-17    0.361429E-19    0.397329E-18    0.366039E-19    0.938131E-19
  780    0.616919E-19    0.257160E-20    0.242563E-21    0.550439E-19    0.181372E-20    0.102852E-19    0.257160E-20    0.554879E-19    0.739488E-20    0.504604E-19    0.734535E-20    0.913352E-18    0.242563E-21    0.739488E-20    0.450815E-19    0.448953E-20    0.459282E-19    0.330810E-19    0.550439E-19    0.504604E-19    0.448953E-20    0.299211E-18    0.268435E-19    0.329509E-18    0.181372E-20    0.734535E-20    0.459282E-19    0.268435E-19    0.516161E-19    0.332920E-19    0.102852E-19    0.913352E-18    0.330810E-19    0.329509E-18    0.332920E-19    0.828760E-19
  800    0.549610E-19    0.172928E-20    0.230927E-21    0.482751E-19    0.175001E-20    0.865586E-20    0.172928E-20    0.463654E-19    0.708275E-20    0.428885E-19    0.728558E-20    0.803439E-18    0.230927E-21    0.708275E-20    0.407765E-19    0.423690E-20    0.415479E-19    0.302848E-19    0.482751E-19    0.428885E-19    0.423690E-20    0.267551E-18    0.263094E-19    0.283422E-18    0.175001E-20    0.728558E-20    0.415479E-19    0.263094E-19    0.467255E-19    0.305573E-19    0.865586E-20    0.803439E-18    0.302848E-19    0.283422E-18    0.305573E-19    0.732961E-19
  820    0.491209E-19    0.130062E-20    0.211240E-21    0.427071E-19    0.169324E-20    0.801233E-20    0.130062E-20    0.400782E-19    0.675027E-20    0.366069E-19    0.720738E-20    0.709659E-18    0.211240E-21    0.675027E-20    0.369763E-19    0.390120E-20    0.376455E-19    0.276904E-19    0.427071E-19    0.366069E-19    0.390120E-20    0.241461E-18    0.258620E-19    0.253743E-18    0.169324E-20    0.720738E-20    0.376455E-19    0.258620E-19    0.424412E-19    0.282038E-19    0.801233E-20    0.709659E-18    0.276904E-19    0.253743E-18    0.282038E-19    0.648886E-19
  840    0.440390E-19    0.120532E-20    0.186874E-21    0.381501E-19    0.164031E-20    0.800333E-20    0.120532E-20    0.361549E-19    0.640157E-20    0.315910E-19    0.706816E-20    0.629654E-18    0.186874E-21    0.640157E-20    0.336172E-19    0.351483E-20    0.341746E-19    0.252572E-19    0.381501E-19    0.315910E-19    0.351483E-20    0.219648E-18    0.254240E-19    0.235143E-18    0.164031E-20    0.706816E-20    0.341746E-19    0.254240E-19    0.386828E-19    0.260479E-19    0.800333E-20    0.629654E-18    0.252572E-19    0.235143E-18    0.260479E-19    0.574430E-19
